sample_id,split,label,sha256
cifar10_test_3065,Test,cat,42d3416cbbda941fdbfcca3b2c386db0624148188f05b5128c12113d7f3917f7
cifar10_test_9862,Test,cat,49f87e68cca6be4ef328f75e09a7be0fd8ae8ba89ee8583955d985697738291a
cifar10_test_1268,Test,cat,4305163c13a1b9b0abb5bc99c8483245f28e72c503f0d17cf2517564565eecad
cifar10_test_2018,Test,cat,14c13c58d498caa223eab6500b4a21ae7ef804ca987cb2a78869a7e930552b80
cifar10_test_9979,Test,cat,a1172df70835de1f6b74c2223238179ed1ba53222393df068918391aadf1da0d
cifar10_test_8786,Test,cat,1f8005a3d860d21672904e84a1310811ef77bb65eaae29aca4464d9e53807eea
cifar10_test_9228,Test,cat,ff80f2bc4cc8c46286143cab78876f9e32f2aaf2b34ab1c8b543f17a90bf3cf9
cifar10_test_8806,Test,cat,d645e792b0d069676377ac4d3dc4ad96568b6a64fa715e954135884843fd277a
cifar10_test_1474,Test,cat,6ed4fc5366541d3ddb54cc64e132dc8794100b81d148e16437451346dbf2c60e
cifar10_test_1395,Test,cat,165e988dbc205c585083ea2b714480aa331c25a1a75487ce6bfbf1e5ffd4f4f4
cifar10_test_7026,Test,cat,f6e4de156402d2a20e7e8cc8d15c6c632a7965b17eed0caec516195d2e4c64ed
cifar10_test_4818,Test,cat,38045905748f00c39fc73e0c11d7f202e9d720d3fb0881b346c6dfdf61289315
cifar10_test_3779,Test,cat,9410202b74156e3e1f3d6c7da35d8616632dbb08137f6cc6147825dcb8cec95e
cifar10_test_5529,Test,cat,7d450db51c7149f4065e1020206d666bdb7259ce58d0bde48c7d039f4dd32f66
cifar10_test_2252,Test,cat,8c28fae705e7292fe38e47487cc8e3a5b4b89195a492e7303d872c9a2bc2ea5c
cifar10_test_8258,Test,cat,8d1d2151da8f04b4d713bb22ac6503de1838a2ea1b5b018d8724f1919fa56690
cifar10_test_3113,Test,cat,0761e0f2166860fb564ecd21a24904ef46d81981faff9f1c8e31b68df3bdb606
cifar10_test_7489,Test,cat,f412f4a3bef086889f68ec370c01887d678c43683b6e46b26355469f0a0b784d
cifar10_test_9505,Test,cat,d167dfd4059cf6255ff8dae841b2bc7bcb566457f3208a5368eef48c8a9adffc
cifar10_test_3479,Test,cat,0e9ab50bb85eaa3d8f1328fc04ee3ddf24e3e9b349012eae07f3749052591409
cifar10_test_7714,Test,cat,c23b1f360f44a1484f970679b20ff57f82536e38d6d93555131db1edfdeeaacb
cifar10_test_8231,Test,cat,7a056581988e431d6bec8fafce2c021c0d428ff39bb90e7dfa044536eb69db00
cifar10_test_8774,Test,cat,10dbb9d05ed319f4e68836c678fd9aaa995c7ad664710c50bb4b99619cbcc128
cifar10_test_3956,Test,cat,519c181258519a284c26ebafe4777bc0b261ffe3f4b1f0d99076da7eaec2ea41
cifar10_test_676,Test,cat,50ecf924599d308f5431c4ce3e9ca7529ad837658d9bd81eb04f25b82210d7dd
cifar10_test_3023,Test,cat,132c9452e486ec83efefa82a642d806223a86df081d39c1909adfcc4b36ae3c5
cifar10_test_8632,Test,cat,ea431a70137115eb4432b3f7921d31ff0ef34655268e17eb81ea0ffb7fb95efe
cifar10_test_8136,Test,cat,b67476e65cac3f7adb57b8c3e28f008246e0c39bb63a0ba95d9f7d05411e1d01
cifar10_test_8736,Test,cat,4ec201e142815999739c1015e09de347fc21dfc836ee677394f9694b66ba5b59
cifar10_test_7268,Test,cat,d4ea3317f81dc3a53ee9020d174f618addf145b4e94a748d82610ba647ea7ff3
cifar10_test_9949,Test,cat,2a748e0c65270ae8d76215ee60e8f4ed562686dcbc5ed63f60883f69cf42781a
cifar10_test_1957,Test,cat,ae5b85606247b4fa14530cde86592a7d5b7f0f62485e29842c116d57be270ddf
cifar10_test_2632,Test,cat,3122df50ba6dbde93df5f2150d912eed6005eadcd72bd249c71a4f745588dc9f
cifar10_test_2410,Test,cat,6996b4773bdfbe22b140944ed3c7230634d61a654ed81847c1b37b1fe070172d
cifar10_test_8735,Test,cat,e5e11dfb27e12cf0730fcdca15303ca76071e11bf58294ed4a30c2cc62f4621b
cifar10_test_6781,Test,cat,f2d59d52f83e617c0590984a9e6cdfa4ed0abb9666071047b6cc8b3822937d21
cifar10_test_7420,Test,cat,2566c45a3aafd71e3fc8f099cdaf5b8ddb4b1541f24118a8bc3037e1433afa36
cifar10_test_3220,Test,cat,ed1a1d298092ab5bc92853d2af39c01b58ed26baafd4b9fd208aebe0b8f0f15c
cifar10_test_1227,Test,cat,62894a7de723a9f88fecb85b088a5c218854a62671262ed95f59d62e89648425
cifar10_test_245,Test,cat,9683998c1dd4131868db2a74f523c61cd47b5b8c6d58f15f522e02b68e604493
cifar10_test_6774,Test,cat,8b92dbea56133120ec55fe913899f4b853fd64c1ef388c8c72ffc14c3958b6eb
cifar10_test_3799,Test,cat,657e73d1eb6c2c341eff33c7deb3840eed105c35ddd822746b3d3d5b5e3078c6
cifar10_test_5986,Test,cat,364f85ab690074203d7cec01df4c76d90016b2187f9b5b5472513123f30d2b22
cifar10_test_8382,Test,cat,6d40abf0c8933536c09a07e180146ab6560995fb3104b86aa893fd9614531e28
cifar10_test_1247,Test,cat,ad26e9ac5da7c4b21ac121faa337f009ec127cd367c0ae473752c68ed06768b9
cifar10_test_5490,Test,cat,5616976ce2973dc6e3890c76ae70864ee4f7a39a666dc94224086ca0359f27a9
cifar10_test_367,Test,cat,092de54602eb025f3c4b5c1ad1d1010f04b8549bb5054da86c6dfda61da622b0
cifar10_test_8526,Test,cat,843aca4aa8824cae5c3ba0dff93ed571f8e7b63bcf0c4e2c294e6ca9386c9490
cifar10_test_2046,Test,cat,20ce23ed130e6e10694ab4155bfe83b315df19f337eb0cf5582e5264d6f16ca4
cifar10_test_866,Test,cat,9846ad707e1a2b89ba29b764bd3b482fcb11a881aab81ee79fd9f12fc0cf8b12
cifar10_test_1442,Test,cat,0fa4ff96485b04df3a1cf6a924bf64fa28c57fe5f8a33d667024654440dc2128
cifar10_test_4485,Test,cat,c86345c2c96b34019b9439633267bd7c51d9334cf873dda4d6afd490c3e6529b
cifar10_test_2261,Test,cat,4bfaf45e3e48fd0d37e4a1cc87b6d3d48650c5c69d9121c439c5047efafe8e45
cifar10_test_2230,Test,cat,11fede3b66a7cec384b7c5b7b5f72b69b6c6b13d5768eb6095dd6fa8d072abf8
cifar10_test_9460,Test,cat,ca2e653c19c467ac82daa207bbbafc2729882543df296136feaf34dde7b85680
cifar10_test_4342,Test,cat,a73aa999cc1d35fccf9e23fe5395172048f4ae0bc6f710a4bce6c3a9833044c5
cifar10_test_6994,Test,cat,b2b5490fb9d30184cc0800100871555116c45216f8b02c149d14b4f5a375061e
cifar10_test_5530,Test,cat,ae68b1bbdb62a9f2f1381f621bec42e4123bf337a83d421f20ddafb3b3cc44e1
cifar10_test_874,Test,cat,efd02a6d3b1cc1b5e610645067f45372d107ab7eb5f3555d32dda2f9568d1900
cifar10_test_6201,Test,cat,6c11c30632ff33122b72310694d750aa2df5c635e326110443a9d7e5b7d73b22
cifar10_test_4553,Test,cat,cea099a26a0021aca0566b346f5c93e52876dfe313101b54d6d7cdfed55b1956
cifar10_test_2779,Test,cat,ecdda1612d296045e5025b72670927f275ab535f09a246135416a8fdcb444d60
cifar10_test_68,Test,cat,be9c84c812a438c753eeb10a050ff2b7295624d5b3b91011eb8fac3e733d3f20
cifar10_test_6283,Test,cat,8f92e5934c1addbb70cdb5c1a8806e5fb0055009d5ce3d978e77565edd8c386a
cifar10_test_8059,Test,cat,1df90e2cdda28fccd7554a0fe613f504e9f8170cb9b6af6d6e20699ef4124a8f
cifar10_test_1993,Test,cat,423be0772eb7ab39640a2e57d6e75afa734ad7d81300fe13c9f0ae23ef838f4e
cifar10_test_9375,Test,cat,7e97177907646eb926843038a1fb0680c53b88f66e9ae08ffd2df43fe299dd11
cifar10_test_106,Test,cat,c873aef963fe10f07ae04780275cdf083c26185e056debc9b08689a264d8252f
cifar10_test_8996,Test,cat,e58bee3a4006694c714fc9f98cf87af8978ed559b9465ccf5e62670f18f6dcfb
cifar10_test_3617,Test,cat,2e28426e402f5194e6fb4314402720250e7802d806b67d4d477a78627f83d8c3
cifar10_test_3977,Test,cat,51cba686b127962476d05a3bc6b99388b07543e8e1937129d0e7abf3a3f40d81
cifar10_test_2855,Test,cat,99f6894a2aa468545a1990205d7497f57630afb9002b443186dd585f0916a869
cifar10_test_5176,Test,cat,f36f29b0744f393484db7cd645af357d89727cd94f95702f8c497e1d087dde28
cifar10_test_1163,Test,cat,5ec75a4413ebbb1819c82feb37b49ca1d2d4a25587341137a96c795815175202
cifar10_test_1112,Test,cat,aed39f833107c9165e198d1cb3eb88969f9602f77b2d4deeeaec22cba2548f29
cifar10_test_302,Test,cat,d4904fa5308ec2c17f2cfe4fc846756f58fa5f9652c1b737e6cd5cdc2b84840c
cifar10_test_3716,Test,cat,ab33a31cee00d6add4fe947b2ab489fd6b412aef1d2e951dd48fbdf9dce6b36b
cifar10_test_3125,Test,cat,407f6f9a0972e86ccaa9bc2856005508f55a3d98a0baddbc214fafde3eab15c7
cifar10_test_2068,Test,cat,9c6748d48cb597870f5cdbf452047332db1f855774b9d29f8aaf14016638a340
cifar10_test_91,Test,cat,4efd1452d8b983f2c1c9aa2cfaeb102c918997f58bd850533cf7688c7feae3b4
cifar10_test_3234,Test,cat,b77ca5cc1f6fcd787e80f7424d58c99edb44e1aba71a190db47f5f62c69417fe
cifar10_test_1883,Test,cat,a9b70af80048cc8bef641e472a5954f06b4fd51794d1d7aa5d61daca0fedc0ec
cifar10_test_8096,Test,cat,087087fa23ac35993b1a9abe8f1b6caa769c01f92a96a024eaeee837903841e2
cifar10_test_896,Test,cat,05d8c35b1eaf34a93f04135bde2df05b6eb7f0d728e446680d21109b3ec19098
cifar10_test_8271,Test,cat,1fc8eeaa563bc420c5666281a18eb6bd1e86884432cf3d0f7e51e846df705aff
cifar10_test_8141,Test,cat,20369c385a7012048ac396c2b87be28e2928af306107ce1e551036f01cec5dfe
cifar10_test_4862,Test,cat,208a8f515e2888014c42f4fd052a030081459f70af66b5503c5273c11a1231b6
cifar10_test_1530,Test,cat,b44956f63d15bd6f451e6dff43b83b9d72515788a75d79c8dd221ea7fd817d8b
cifar10_test_1181,Test,cat,6989afaffcab51907eb22434224270be3c2b3bf740b4d48ea008d801ea3468b2
cifar10_test_8966,Test,cat,5b2649c2ca4b8a603bf9a50e677442dc64cbbe76b9744507294b973ccbf3ca20
cifar10_test_4637,Test,cat,770877063ba7b7916cdc5895db6fa0a5a48edd57f75053836d3ea0497ae451ed
cifar10_test_3674,Test,cat,1b168ed4248b0e9e13613e8df861b9904df0354f39a65c67cbfca1f435aa9838
cifar10_test_4404,Test,cat,0556730361651acfa074549fc45589b4eeeb1850ee5e27cd19bbbd4189320dd7
cifar10_test_2832,Test,cat,05acb1c985c31097f8d0b0a1f474ff54ea75606dcc050768cfb5f2d2cf793ba4
cifar10_test_5639,Test,cat,245758c9a049248d3e6558bfcf8193615932960aa2c1f5cf5644d21472512365
cifar10_test_438,Test,cat,fedebb8bd3e3817f7c819e2b6c04f82d98439631905ec5ca6e040340f0ea8039
cifar10_test_2524,Test,cat,77f0ab783e09afc1c7bf012456a86b2761a5aa518c697046ccd9c31a5bb4a47b
cifar10_test_3249,Test,cat,922c40674ee01f9886c76d7e62a61bf8d6c488538c97252a7b4fbc8cb02b71e3
cifar10_test_8642,Test,cat,f71130a4e94ae80d2bc16113bb9f0b2fbcec0409dae09839217326f54a0df385
cifar10_test_3073,Test,cat,a039b379201fa424cce6ce0f6e064d6f0b12c137701dabbb2d309e90b291b74f
cifar10_test_7211,Test,cat,6a85c73cf82893fbf5ae3d90e74aa5187cae13a32a49f4a4b04da00975aaff02
cifar10_test_2314,Test,cat,0e0e800dadcd4108fe3e5b00c151062f3e070ca921caa640dc16d6251d08b82a
cifar10_test_5525,Test,cat,9a1c94b37089ea9fe57c4267e734bd679763b3666e402211a3f295a78a02f6c6
cifar10_test_8175,Test,cat,c9937b551fd72f1f09c3497e7ecc6d475b07814a0b7d03bbc6e9e4e4300d795b
cifar10_test_7783,Test,cat,1d6fd17e7bfdd90c580756a2d93d0ebfe9a85c5bab4297ce4c5aa8eb5a80a93a
cifar10_test_3324,Test,cat,d7dd83bf5342f30a76663a78271fc455a58005d4aea03d99272a4c31131d2517
cifar10_test_3584,Test,cat,eb55f8e3e77b7b10a7d8985eb1bd8acedb320205bde38cc5ecf763823df5f493
cifar10_test_8337,Test,cat,46aca6b19d187cb6abfd509baadd6d4072f9307a597532fdb2d2cdd191597a7e
cifar10_test_2034,Test,cat,b694ffbf0791df14c41e50c36515eb047aec18a7afeb116d3624558b31ac0a4c
cifar10_test_3736,Test,cat,a13d6d8fa679aacec5383623a390ab70992b1c06db225ad7ca64a90658c5176c
cifar10_test_9243,Test,cat,4a3640775c456c9a91a7c927257a8e255b651756e142968552fab28b1e432047
cifar10_test_1033,Test,cat,1d6f9c639c49b830c1d0f25771a5e5983aacc9b97f9fcbfe7a28e5d2486bfd14
cifar10_test_2815,Test,cat,c92e493e114afb17283ae2a6e51d4b283dded1136c0d3b26c90a6876e1041d16
cifar10_test_3353,Test,cat,cb9f017f8d4969cdcb67b7c86e2a87bbf13ac211bb53d5bef1c3b2560c2aab06
cifar10_test_4210,Test,cat,ebf66f7973dd2073abe1a1ea61596bf6e2aa8394b9eebf076614bc5802972736
cifar10_test_6293,Test,cat,031b00307541eccec720ee79a3ebb4c601daab1c3e977f0fb9012aeb389cb49b
cifar10_test_2529,Test,cat,d3953a1d800e84a173ed0e8a1f04e2a3ec504fcda0178e4508d58936f3fe3d11
cifar10_test_7839,Test,cat,56628d22b356c7f508cf5bf730b9f34ad18d563c50d7a1a6f5d0d812a89443d9
cifar10_test_4112,Test,deer,7ef13359942480dbbd124be5a5acff60ac876f5260a220a72e916852cb45899d
cifar10_test_6447,Test,deer,a048567362445dac222eb04009a8ebb60badd136df296e69b9a27d34b3efc1ce
cifar10_test_3439,Test,deer,0d9cfbd181f352fa75e753bdc758176f3993a3e44c662949372712f24645d5f4
cifar10_test_2992,Test,deer,55d846027b5f4d72fa5f2a76ee7b3861813727ac6c166a23b1ab0c6dfd721fb0
cifar10_test_1537,Test,deer,a19c96915cb2c0dd8cf9db6c46389adc555babcd23dd06b1505009c8e5f9f17d
cifar10_test_9036,Test,deer,1651e89b4d59ba8e6f8ebd248f48899c6a10bc90a01a5b8964dad255e1f84fe3
cifar10_test_583,Test,deer,4e2ea445ccee4c1f0b37a12bb611213cf9149a51fcadd341924221a0ed12e738
cifar10_test_5931,Test,deer,aacee0dfb066623833714fa3e187f39586909ecb9dc51cad9f090cbe212b611c
cifar10_test_6606,Test,deer,3c9be0876ac793a722b174986bce0ad2f1e32e81bbfd102e80983658b5a3520b
cifar10_test_2032,Test,deer,ee3d8dbb0c6a11bf4ecd912f2b1c653e2c897b1f1b664563068a815f81f156ce
cifar10_test_1303,Test,deer,743c4e6614fa22fa1ca11e9120761838d2b21a53e359c645e88d52e90f7deaee
cifar10_test_4065,Test,deer,851de7a8d4e6f5a7e9d80fefdac2b03a3bc9a9dcf17ad412e286389e83723982
cifar10_test_3581,Test,deer,fbb51b3822144cb649e1c7cf13952bf90ad9619854e0ebf118d62d442738da3c
cifar10_test_6505,Test,deer,9e6aff61bcdb7632e91b250d36e8c058639b14ab504252b72d4a494352e00446
cifar10_test_2519,Test,deer,1080cb7b63ff3afc8b3204ef292d7b8421c74e07e94d88ad456b30748ddfcbb8
cifar10_test_2611,Test,deer,1766fafd4dc4b0b295c8a6056e2f2c82accb895baaf4799afb55237d9943d8e9
cifar10_test_8321,Test,deer,0433bd7c0694c8749a5e24c2307235d9b0377c3eb096eaec29fe69cc3d6edd35
cifar10_test_2917,Test,deer,22ec9101642369ac9ec40330078e41dd847e3819299dadd9549282181161e024
cifar10_test_1551,Test,deer,e0e3a0693812bb604dcf1972a842a189cc07d784c23425c67f224c46ffd7bf6a
cifar10_test_9711,Test,deer,1c2f59cd046f18e1b40a9fb5404ed82af44774e0f1facd8d8a3709e72dd01ae9
cifar10_test_8753,Test,deer,336cbb49358c2893dcbf9f3ea1727bcbe0252e30a28346c2556d0df4e05ebd28
cifar10_test_5317,Test,deer,d634d84577cb481c98f4a47e50e771e464e5ae4e81bb1802d7ce6dbace5e11f1
cifar10_test_3877,Test,deer,12ba94c7290bb52c430e9c937e1b029532f41c50ca1079f1a463feab8c4e73c1
cifar10_test_7095,Test,deer,b4e5ba3ab228785890e83b1ff5f357929cd6dec313f8dcba7b90957875046f6d
cifar10_test_7277,Test,deer,2965a50c3cf143c5919f0a85fbc0f5c0e5f08a28a2a9a690c1cba79f9c4327a5
cifar10_test_1380,Test,deer,b8fb121bf0b1b4acbb6c8e2a9958d3204e3f68b17df250222071857baa15e174
cifar10_test_6322,Test,deer,d564a617f31c662d7a3f4f8f446165f6b8dcbdb1b8b453736ead6965f183fe75
cifar10_test_8669,Test,deer,a553e8ea86cb152ec9dd3d988521183263ab53cb77c84c3916a1417aafa26615
cifar10_test_9555,Test,deer,bc3caceb4b19711a24546c3e97988a4bb5cedf40e24472d382d79feb6b678c70
cifar10_test_6866,Test,deer,aa9c58b57a3bddd9349f5053bd8a5e926b395205b3fd3b7076d26a8ef6ed5525
cifar10_test_7256,Test,deer,312642e0a48df388911b6491e5a776a2c75c880af7b5b2eb884faddca51d8c3f
cifar10_test_2500,Test,deer,39d96d66ff08f5f5cf582ca837633412135b379e3ee8909436e19a5b765acdf7
cifar10_test_8671,Test,deer,696e50238f873316eef772c6dac87314eb675df6cde284c751040f7c9011bab9
cifar10_test_5888,Test,deer,34dd42431f42ecd9f19de791b6119c220e1573b2317fdf25a98a62957593179b
cifar10_test_3300,Test,deer,b434e9fb805d33afb3833c9de92900069fa584c495561ba118524328ba4da829
cifar10_test_5897,Test,deer,5b4d01e6ca545f49d98e9ec73ae43c7c1b1da28f75fa1555be8602167e780426
cifar10_test_5145,Test,deer,de3c47e8c3c3b3018ed58df27e46a63b04732eada1935b4078d6ca8d26045cc9
cifar10_test_4717,Test,deer,ffb8bdf5206f446ee1e184916b38b8eb0578c06ef0e3ff579f275a519b3cf681
cifar10_test_9962,Test,deer,8c58f3643ece28de97af6e1f30dbbe389942b84cd7ed5e6d5576f2c58944d68c
cifar10_test_2785,Test,deer,1299c9660f541c6c674e42e2035379fb5d033f458d5507487fbf55416d3d64c5
cifar10_test_370,Test,deer,57a8cccfbd9a2d36d274926a151251a7e76ac0252898d32edc8c8ddf05d26513
cifar10_test_4111,Test,deer,f3c925f2773e9e73be0b3430201cf72e3a9527aa09f25ce1bfc92d3275cbb424
cifar10_test_797,Test,deer,543e73db85a622cc85d56d376e5a2ccb0209618b9eacca3192f7a06e4e91742c
cifar10_test_5812,Test,deer,f5cc8ea55d7ff960686344669131b8f56d4214de46698403d51568b51a9e0286
cifar10_test_9827,Test,deer,90474060fd34d384540b9710e03732f666ff400216543e4b43444c18979bb549
cifar10_test_4377,Test,deer,85b19ea6afd97a80cbb3d64db404b1799d2679ab88d98eff9f14a3fbff04ce4c
cifar10_test_1350,Test,deer,5a9e03ae15bef67838dfb72c47811be96d52b704261e1e7837f25c22b019cf7e
cifar10_test_2835,Test,deer,53d7248c7222a9957f9c8284a7fc48e04c321ad81bb0c35513e7060ac409baf5
cifar10_test_3054,Test,deer,d453993ead59a094bbe31b2737c0a9fb3e3c350c898e1b8aa3ed28402a4ffa41
cifar10_test_5505,Test,deer,49ba4012c6de1d4b89323d0fa6b410652ccde2f9a96c41ee30a35c7ef186715b
cifar10_test_6887,Test,deer,01773e60796250fc5a32954cac86e839f08635400c8d6d605be3bb9811f8f0aa
cifar10_test_7391,Test,deer,0b97bd401d6002caa8040d15d45e98a06e929cc925d95bf5e445ab3eb217f230
cifar10_test_4645,Test,deer,2e0538e13df38ea857bcf9fcc3d096b451269efa9c1cbe6ef34c54354602c0b4
cifar10_test_3447,Test,deer,c4b059de2340483e9a2e18fe93bf6a34f85380e8cd5717ad427004b62d2f6c3d
cifar10_test_8448,Test,deer,c0018660443a2acd743d8da1152f814939359f3febaad57fdc27276a996399b5
cifar10_test_6757,Test,deer,bff9915c66a432d9a2c36d9286e4d2d34a0d8a52f8fc18d206fb4ff166fe7812
cifar10_test_5510,Test,deer,14ba9b8bc26e1e4ce7184a789523561bdd99292816d915ab987aa1a8841cac9b
cifar10_test_455,Test,deer,3218f67da462ffbc0585ad924001c405aab994813ba69bcc392f4a89c5cf267b
cifar10_test_6695,Test,deer,6ed3c36efee2453c0c1d6edeeb982bb8e3f9026d1b4edb0868d49c97e86a2289
cifar10_test_7344,Test,deer,bbdd1d07b2ab87065ca1dd3838ed68c16ffa3f2195ffef285e2b363894ceae6f
cifar10_test_4488,Test,deer,b3640c8e8885dcf2485904b80f09e68fa096b69fd65b46b4deb866685170b647
cifar10_test_3576,Test,deer,25b4c76071cb96b4847c9504d89ef0ea1b7e9820dc493f7c497501b8429af0ea
cifar10_test_9858,Test,deer,9584a7213ef1f1b3b7672d25824cc3bbdd108d01fcfffc0aee0969a1382457c5
cifar10_test_2002,Test,deer,36e7580519490913726e2e345a2d589d3a5e003fd68b8d791669548ab1b59f86
cifar10_test_730,Test,deer,75cdb7173348dd7c57d0411ee4f4d1bf2574b528a15b86bfcb572a3aa2dc275f
cifar10_test_9840,Test,deer,91afbb109c5295072797045c863971a7233cac4fc043bdb79a8cda77c0712eaf
cifar10_test_5742,Test,deer,127ef243bf4a6c805e7844e174a0b8e6a649b4f9611f75a9c2c77098ed067ab5
cifar10_test_881,Test,deer,459920ec6deb31e6724d1f24223004e18fec0cc2af7e7c1f28b12d50a2ae8d39
cifar10_test_5651,Test,deer,0ec88cf1b913953ba709c7caa0c83f50c80cbf1fd164f0a8671018f7711c5639
cifar10_test_223,Test,deer,52b1c9353475e4472b3b5116ab894a11a5bb8aa991987327c7f4aed67c0e3378
cifar10_test_7550,Test,deer,3201effad275863fe232f47549fe1ef4fd0c319ebfd334d9d4311a8276031d4b
cifar10_test_1928,Test,deer,546376765c6a2d7a544a16c541c18215d682132bc45875875b1dde88d019d60e
cifar10_test_9715,Test,deer,0e89dba47570dfd7c3deb957c1368bd8de23b6123ffe3d5243cb058f9d6ff6c9
cifar10_test_9911,Test,deer,52803535ea2c645fbe4a08a59c018f82d940b269679e6923884999e5c8fe71fe
cifar10_test_7200,Test,deer,16950a49213a1abe3e64f9c42eece0fd16b10d8e5d8a7ba19c3d4764c71cf88c
cifar10_test_8647,Test,deer,05f591d9f746acc9a6bd7c30649c6feea22b53de4c2a45e7edb6cee03e2b8632
cifar10_test_167,Test,deer,e3a58cdec5ce4efb3864b62ab8aeecca2b19cf0ac95bc9dd04d1a481ffaece21
cifar10_test_6228,Test,deer,b2be4aac14383c49b374f04598e888f1747c016f23d46d6a2d647fa5a1855547
cifar10_test_4132,Test,deer,30f65bb454df716d842b8efa7b34e7a56a096c2ab8f3844a011f9e88c83a3ce2
cifar10_test_2653,Test,deer,94cd0b058540c76b81ab8ce93ef833e7ea5984cd7ef5696865220360047d96b2
cifar10_test_4524,Test,deer,4670cebf56130bb0135229c642543cd6c9326ba0c0cbc4a3e66b438e9fc59183
cifar10_test_2995,Test,deer,732ee1acb9f8be5c6adbadf023dc01641996f596c804b07e98a8fe5906e7f4f3
cifar10_test_1674,Test,deer,6a59c2f2d6857c8313310e0f627d4228b78f4c581e885f4e7bd013a0477716fb
cifar10_test_3822,Test,deer,de3c4dc3df1eb726ec4dce22a58cf97ea72d19ee72231df537c01f134efe24e8
cifar10_test_6855,Test,deer,4834eb720519401edb79252fb49b49f5d0dbf87bfa58a90e73d9b9b68a8fa5b7
cifar10_test_2638,Test,deer,355ee60855d1f87c174998fed863b057edb683b48ad7351ff52be897c50300c0
cifar10_test_6664,Test,deer,bcc7dff55fbc8908969878be86a487b09262c2175db3287957fd6c09da402927
cifar10_test_8855,Test,deer,457ce618efad8880680a148acbf9c3ae38fa97b3c55d0d5f1bd7b0b6f1bec612
cifar10_test_4679,Test,deer,252f7902a15284c0e83402dcf21294ee02e1b0f6f09c6e64df60237269be239d
cifar10_test_1049,Test,deer,adc475bda5d856442b56c247802f9d3ecea581146247715f710421ce03dca593
cifar10_test_8280,Test,deer,4bc59498372b2b31b1421e85b1f8e3260be1080f54ac0d215691ba1ba2ca8fe0
cifar10_test_7245,Test,deer,81c7f9253299eeeb3c87967e6063f46943eb95c1275172c4a6e03c7f6ba6dd51
cifar10_test_8699,Test,deer,e6dfb8af8716e464f14aa234d2a147b0c5e1b7300a1de279c379b5930be5865b
cifar10_test_9330,Test,deer,e1bfc347ab23d06ec49651e87af444af0a8930048a6339721d92f6901400b914
cifar10_test_1249,Test,deer,5a7162ce15eb61b7c5d8dda9a04b5766d791f87f14cf49e9833b3e95e30c3757
cifar10_test_9780,Test,deer,6fd3709d9476f6f139ed4b8a8aead61164dff67c4582166784b5e892e722dd5a
cifar10_test_2567,Test,deer,32ed7e17184a1d4536f58d4a829042f14e97a41dd186a8120063e96855ed9fd9
cifar10_test_5634,Test,deer,7328667a900278858093ce98a81adfb1d63f6007676a001e6e99d2114da0c271
cifar10_test_4310,Test,deer,ac95baf99a431afec44202d51804e610c2127749125eec2c21774e83c35a7a29
cifar10_test_1292,Test,deer,1c32ef59c3637746c8488c3c3050fc1a47c9196ddcd6e0568c66865161dc8cfa
cifar10_test_7506,Test,deer,3cbe160ac0e2e570e8965f17da8002400275bf7b2d30e6b3ef273c809bdf32b1
cifar10_test_8944,Test,deer,5dd7aa0259c86ca3b13b9a864a2acfc7e0007549d7c9b1a8793a60d97dcd8bf3
cifar10_test_735,Test,deer,ab0a122606a21bbddf5439631c051f4a3752c73dfaab992f3fac6241112a530d
cifar10_test_6254,Test,deer,f5f8cf391ccf4e555f692ece67d9b43ef43fdec26827eb2088da26a57632035f
cifar10_test_4946,Test,deer,f786a7605c878fca085263f89f2340f904531bc98176ef73ad034a575bcd15ce
cifar10_test_2419,Test,deer,3d60e4320a8d237390d2b80aac5903ca719ceada9cca8f389e908834ba1394be
cifar10_test_2826,Test,deer,ca78c1369e8773859330ee81e94c63955933d0b6dc8bb923cfe1efd029eae1da
cifar10_test_5018,Test,deer,173898419a7fd74f0f7b694ea534abee4320c2149001da0c73f3e5f86648eb1f
cifar10_test_7029,Test,deer,b2ccc3a036a902e0b6c458d6c5e96539cd18fde2d5bbaf764fd14057d6b3f0fd
cifar10_test_5658,Test,deer,068064e63414d02bd12b8c7dcbe0151faf5cd21408284d8afb58baae3ac4d760
cifar10_test_2413,Test,deer,f4df64ccb7bb4d35834568f1672e0d3f76ed007233cdab585dc13cdc78f41fdd
cifar10_test_6916,Test,deer,1db90aa391cbf9fe127a30ea0c920b649dd1a34388e6b8538acdc44f9b746000
cifar10_test_8914,Test,deer,89c5af4c9deb69ca7ebf12dfe6fc47efc0b13bf7b71d7e0539b4c1ee97eec228
cifar10_test_4600,Test,deer,e8eb75bbf5b68c39ce576e3d90bd46982805ff2fa0eb1d7f6c481b4fb1c59a1c
cifar10_test_2641,Test,deer,a348234b4b7e7696492ac9dff0a4ffa44d143a44b57691e05d36d268dba480c0
cifar10_test_4047,Test,deer,f8df4bd04f77b5929bfb91efe39c713144bbbec836673edc71f328ee1599bdc5
cifar10_test_5283,Test,deer,b2cae2634feb8f56d1c4b89afadb06290a7197bd272223211f17eb8297666a7e
cifar10_test_8277,Test,deer,eb6ce708276cb21c805fa65723a89b2209442db5eb528e85f3130d5142b852c3
cifar10_test_682,Test,deer,e6bdc16811dbb0616bc55a760bce87971578067b377ed3f0434387f3a80935de
cifar10_test_3433,Test,deer,a10212411245629f1dd4da06dd644b3ab4a8b3f49ba71847baf0ae04a73e0d41
